simulation, day, sickPercentage, border_red_cnt, border_green_cnt, total_nodecnt=45,Psick= 0.5,Edgecnt= 52
36,1,0.06666667,2,3
36,2,0.06666667,2,3
36,3,0.1111111,3,5
36,4,0.1777778,5,5
36,5,0.2444444,5,6
36,6,0.2666667,5,7
36,7,0.3333333,4,7
36,8,0.4444444,6,8
36,9,0.5555556,5,5
36,10,0.6444445,3,4
36,11,0.6888889,2,2
36,12,0.6888889,2,2
36,13,0.7111111,1,2
36,14,0.7333333,0,2
36,15,0.7555556,1,2
36,16,0.8,0,0
36,17,0.8,0,0
36,18,0.8,0,0
37,0,0.02222222,1,2
37,1,0.02222222,1,2
37,2,0.04444445,2,2
37,3,0.06666667,2,3
37,4,0.1111111,3,3
37,5,0.1333333,2,3
37,6,0.2222222,3,6
37,7,0.2666667,4,6
37,8,0.3111111,4,5
37,9,0.3555556,4,5
37,10,0.4444444,3,8
37,11,0.5777778,3,5
37,12,0.6888889,4,2
37,13,0.7555556,1,2
37,14,0.8,0,0
37,15,0.8,0,0
37,16,0.8,0,0
37,17,0.8,0,0
37,18,0.8,0,0
38,0,0.02222222,1,2
38,1,0.04444445,2,2
38,2,0.08888889,2,4
38,3,0.1333333,4,4
38,4,0.1777778,3,4
38,5,0.2222222,3,5
38,6,0.2666667,4,5
38,7,0.3777778,4,6
38,8,0.4666667,4,6
38,9,0.5555556,5,7
38,10,0.7111111,5,2
38,11,0.7777778,2,0
38,12,0.8,0,0
38,13,0.8,0,0
38,14,0.8,0,0
38,15,0.8,0,0
38,16,0.8,0,0
38,17,0.8,0,0
38,18,0.8,0,0
39,0,0.02222222,1,2
39,1,0.04444445,2,2
39,2,0.08888889,2,4
39,3,0.1333333,2,3
39,4,0.1555556,3,4
39,5,0.1777778,2,4
39,6,0.2444444,3,5
39,7,0.2888889,3,6
39,8,0.4,5,6
39,9,0.4888889,2,4
39,10,0.5333334,2,6
39,11,0.6222222,5,5
39,12,0.7111111,4,0
39,13,0.8,0,0
39,14,0.8,0,0
39,15,0.8,0,0
39,16,0.8,0,0
39,17,0.8,0,0
39,18,0.8,0,0
40,0,0.02222222,1,2
40,1,0.04444445,2,3
40,2,0.06666667,3,3
40,3,0.1111111,3,5
40,4,0.1555556,4,4
40,5,0.2222222,3,8
40,6,0.3333333,7,9
40,7,0.5333334,6,6
40,8,0.6888889,4,2
40,9,0.7555556,2,0
40,10,0.7777778,1,0
40,11,0.7777778,1,0
40,12,0.8,0,0
40,13,0.8,0,0
40,14,0.8,0,0
40,15,0.8,0,0
40,16,0.8,0,0
40,17,0.8,0,0
40,18,0.8,0,0
41,0,0.02222222,1,2
41,1,0.04444445,2,3
41,2,0.1111111,3,5
41,3,0.1333333,4,6
41,4,0.2222222,4,5
41,5,0.3333333,4,8
41,6,0.4666667,6,7
41,7,0.6222222,3,4
41,8,0.6444445,2,2
41,9,0.7111111,1,2
41,10,0.7333333,1,1
41,11,0.7555556,1,0
41,12,0.7777778,0,0
41,13,0.7777778,0,0
41,14,0.7777778,0,0
41,15,0.7777778,0,0
41,16,0.7777778,0,0
41,17,0.7777778,0,0
41,18,0.7777778,0,0
42,0,0.02222222,1,2
42,1,0.02222222,1,2
42,2,0.02222222,1,2
42,3,0.04444445,2,3
42,4,0.1111111,3,5
42,5,0.2,4,8
42,6,0.3333333,4,9
42,7,0.4,5,8
42,8,0.5111111,6,5
42,9,0.6444445,6,2
42,10,0.7333333,2,2
42,11,0.7777778,2,0
42,12,0.8,0,0
42,13,0.8,0,0
42,14,0.8,0,0
42,15,0.8,0,0
42,16,0.8,0,0
42,17,0.8,0,0
42,18,0.8,0,0
43,0,0.02222222,1,2
43,1,0.04444445,2,3
43,2,0.08888889,3,5
43,3,0.1333333,4,5
43,4,0.1555556,4,5
43,5,0.2444444,4,6
43,6,0.3333333,2,8
43,7,0.4888889,4,7
43,8,0.6222222,5,4
43,9,0.6888889,5,3
43,10,0.7333333,4,2
43,11,0.7777778,2,0
43,12,0.8,0,0
43,13,0.8,0,0
43,14,0.8,0,0
43,15,0.8,0,0
43,16,0.8,0,0
43,17,0.8,0,0
43,18,0.8,0,0
44,0,0.02222222,1,2
44,1,0.02222222,1,2
44,2,0.06666667,2,3
44,3,0.1111111,3,5
44,4,0.2,5,5
44,5,0.2666667,5,5
44,6,0.3555556,3,5
44,7,0.4,5,8
44,8,0.4666667,6,8
44,9,0.5777778,6,5
44,10,0.6666667,5,2
44,11,0.7555556,0,0
44,12,0.7777778,0,0
44,13,0.8,0,0
44,14,0.8,0,0
44,15,0.8,0,0
44,16,0.8,0,0
44,17,0.8,0,0
44,18,0.8,0,0
45,0,0.02222222,1,2
45,1,0.04444445,2,2
45,2,0.06666667,2,3
45,3,0.1555556,3,5
45,4,0.2444444,4,9
45,5,0.3555556,6,7
45,6,0.5333334,3,5
45,7,0.6,3,4
45,8,0.6666667,2,2
45,9,0.7333333,1,2
45,10,0.7555556,2,0
45,11,0.7777778,2,0
45,12,0.7777778,2,0
